document_index,document_text,generated_keyphrases
1218,@user watch he is gonna win the Cy Young now,"excitement, anticipation, confidence, support, enthusiasm, optimism, celebration, encouragement"
1219,"@user @user @user conservatives used to pride themselves on being grounded, practical, down to earth, not fantasists. #change","pride in practicality, grounded and realistic, down-to-earth attitude, opposition to fanciful ideas, conservative values, practicality over imagination, skepticism of change, traditionalism, realism in politics, resistance to idealism"
1220,Google Earth VR is awesome crazy. via /r/Vive,"excitement, enthusiasm, positive sentiment, admiration, amusement, enthusiastic endorsement, appreciation for technology, positive reaction to VR experience"
1221,@user @user @user @user @user Trump no statements on this? I hope Melania/Barron NEVER move to DC,"disapproval of Trump, disapproval of Melania and Barron moving to DC, political dissatisfaction, negative sentiment towards political figures, concern about political relocation, displeasure with political decisions, criticism of Trump administration, hope for personal safety of Melania and Barron, political frustration, negative emotional tone"
1222,Can't wait til @user starts twitter beefing with Kim Jong-un from the official @user twitter account.,"anticipation of online conflict, humor about social media disputes, sarcastic tone towards political figures, expectation of humorous Twitter interactions, playful mockery of international leaders, lighthearted tone about online arguments, interest in celebrity or political Twitter feuds, enthusiasm for social media drama, joking about official Twitter accounts engaging in conflicts, amusement at potential Twitter beefs"
1223,"every time i think about melania's speech i die laughing. HELLO. *airhorns*hello, i am proud to be- HELLO. *airhorns-* HELLO.","humor, sarcasm, mockery, amusement, lightheartedness, satire, comedy, parody, entertainment, playfulness"
1224,Miami should just tank and grab grayson allen..,"discontent with Miami's performance, desire for team rebuilding, interest in acquiring Grayson Allen, frustration with current team prospects, optimism about Grayson Allen's potential, suggestion for team strategy change, disapproval of current team management, hope for improved team success, interest in player trades, discontent with team direction"
1225,"@user Becoming painfully obvious of late ""The Hill"" losing credibility. Planted story by some Trump transition disgruntles.","disillusionment with media credibility, trust issues in news outlets, skepticism towards political reporting, perception of biased journalism, discontent with , distrust in , criticism of , concern over media manipulation, distrust in political transitions, perception of planted stories, disillusionment with news integrity, frustration with media bias"
1226,Pillar of the #Chappaqua community an outcast after backing Trump Petty libs#tcot #uniteblue #Clinton #ows #tlot,"community support, social exclusion, political disagreement, partisan conflict, public opinion, community identity, political polarization, social alienation, support for Trump, opposition to Trump, liberal vs conservative, political activism, social stigma, community cohesion, political loyalty"
1227,#Syria #Palestine -  Calling All Believers ᴴᴰ ┇ Powerful Speech ┇ The Da... via @user,"emotional appeal, call for unity, passionate advocacy, activism, solidarity, hope, determination, emotional rallying, political activism, social justice, inspirational speech, emotional appeal for change, call to action"
1228,"Happy Black Friday, sluts! Shop until you drop! Who's purchasing a pink jeep? #ScreamQueens 💋","celebration, excitement, shopping enthusiasm, holiday promotion, Black Friday sale, playful tone, informal language, enthusiasm for shopping, brand promotion, social media engagement, casual tone, humor, pop culture references"
1229,@user @user Liberals never do anything that makes sense. Why start now?,"frustration, disapproval of liberals, sarcasm, cynicism about political behavior, anger towards political groups, discontent with political reasoning, skepticism about liberal actions, political criticism, negative sentiment towards liberals, expression of distrust in political motives"
1230,My point was like Fidel Castro or not he Cuba proved Socialism works..and without the US embargo it would flourish..,"support for socialism, positive view of Cuba, belief in socialism's success, criticism of US embargo, optimism about Cuba's future, favorable opinion of Fidel Castro, view that embargo hinders progress, confidence in socialist system, patriotism towards Cuba, skepticism about US policies"
1231,Ep 8 of #ThisIsUs got me in tears :/ Can't wait for next week!,"emotional response, tearful, sentimental, anticipation, excitement, emotional impact, drama, heartfelt, suspense, hopefulness"
1232,The eternal Nazi-German must be kept down at all costs.,"hate speech, extremism, racism, anti-Semitism, violence, intolerance, propaganda, hate ideology, bigotry, discrimination"
1233,@user @user @user @user yeah Grayson Allen didn't exist last year or anything. K dude....,"sarcastic tone, expressing skepticism, irritation or annoyance, mocking disbelief, frustration with the subject, humor or sarcasm, dismissive attitude"
1234,"@user @user @user @user Re-Castro debate.I just love that Geraldo's defence of Fidel was,he's charismatic, authoritative","sarcastic tone, criticism of Geraldo's defense, disapproval of political commentary, ironic praise of Fidel Castro, skepticism towards charisma and authority, mocking tone, political satire, disdain for biased defense, cynicism about media personalities, frustration with political debates"
1235,"Cop Killings + Dustin VanLiew, the diff Obama & Trump on energy ind + Norman Anderson is on fire about Trump Admin!https://t.co/nBxUqDbD3C","political controversy, energy policy debate, emotional outrage, frustration with administration, anger towards political figures, passion for environmental issues, disapproval of government actions, intensity of political discourse, public dissatisfaction, activism and protest sentiment"
1236,@user in Forza you burn fossil fuels so it is the most violent game of them all,"frustration with environmental impact, criticism of violent video games, disapproval of fossil fuel use, negative view of Forza game, concern about environmental harm, perception of violence in gaming, disapproval of car racing games, environmental activism, critique of gaming violence, expression of environmental concern"
1237,Walton family earns more than 130 million Americans - and food stamps and Medicaid funds used to subsidize its low wage earners,"economic inequality, wealth disparity, corporate influence, wage exploitation, social injustice, poverty alleviation, government assistance, tax policy critique, income inequality, corporate responsibility, public welfare funding, low wages, wealth concentration, social critique, economic disparity"
1238,"American Own rejects Mosque, sued by Obama Administration! #blackfriday #DayAfterThanksgiving #BanMosques","disapproval of mosque rejection, opposition to religious discrimination, anti-Muslim sentiment, controversy over mosque ban, political conflict involving religion, legal action against mosque ban, criticizing American Own's stance, perceived injustice towards Muslim community, racial or religious bias, media coverage of religious disputes, Black Friday related protests or issues, post-Thanksgiving political debates, social tension over religious rights"
1239,"When you're doing research for a paper & you find that China censored ""Kim Fatty the Third"" from internet searches to protect Kim Jong Un 😂","humor, sarcasm, frustration with censorship, criticism of censorship, disapproval of government control, irony, disappointment, amusement, mockery of censorship, political satire"
1240,"Vile tyrant #FidelCastro not only oppressed #Cuba but also helped to decimate #Venezuela. No #Castro, no #Chavez, no #Maduro. 😡@lisskron","anger, criticism of Fidel Castro, condemnation of oppression, political repression, anti-Castro sentiment, anti-Chavez sentiment, anti-Maduro sentiment, blame for Venezuelan crisis, political activism, disapproval of dictatorship, frustration with Latin American politics"
1241,The latest Goldilocks Fitness Weekly! #girlpower #nationalfastfoodday,"enthusiasm, motivation, celebration, empowerment, fitness enthusiasm, nationalfastfoodday celebration, positive energy, self-care motivation, girlpower empowerment, weekly fitness update"
1242,42% OFF! JUSTIN VERLANDER Pennant Base Bobblehead Home Detroit Tigers #sports #forevercol…,"excitement, enthusiasm, urgency, celebration, sports fandom, collector's enthusiasm, discount appeal, team pride, limited-time offer, happiness, anticipation"
1243,"First Drive: Tesla Model S P100D - It may look like a garden-variety Model S, but Tesla's latest packs the bigg...","excitement, enthusiasm, impression of innovation, admiration for performance, interest in technology, curiosity about features, positive anticipation, appreciation of design, enthusiasm for electric vehicles, interest in automotive advancements"
1244,When you're assigned to write a paper about the TPP but the president-elect isn't going to approve it anyways 🙄,"disappointment, frustration, resignation, disillusionment, sarcasm, annoyance, cynicism, discontent, disenchantment, skepticism"
1245,I didn't think that I would love it as much as I did but #FantasticBeasts has become one of my favourite movies 😊,"surprise and delight, positive anticipation, enjoyment of the movie, emotional satisfaction, enthusiasm for #FantasticBeasts, unexpected pleasure, favorite movie, happiness and excitement, appreciation of entertainment, positive emotional response"
1246,<-How Much For BOOM BOOM No Condom? #nsfw #bath #bubble  #onedirection,"sexual innuendo, explicit content, adult themes, suggestive language, sexual humor, NSFW content, intimate context, romantic undertones, provocative tone, sensual connotations"
1247,Cristiano Ronaldo and Messi during the game in ELclasico 3 December 2016. I love this moment.,"admiration for football players, excitement about a sports event, nostalgia for a memorable match, appreciation of athletic skill, passion for football rivalry, enthusiasm for Cristiano Ronaldo and Messi, joy from witnessing a historic game, love for sports moments, celebration of sportsmanship, enthusiasm for El Clásico"
1248,NY’s largest Medicaid provider to pull out of LI,"disappointment, concern about healthcare access, uncertainty about Medicaid services, impact on local community, potential increase in healthcare costs, worry about vulnerable populations, change in healthcare coverage, medicaid provider withdrawal, healthcare service disruption, policy change implications, public health concern"
1249,"In his address, ousted #Ukraine president #Yanukovych reminds us that he, like #Putin, is a bald-faced liar with no regard for human life.","anger, disapproval, condemnation, frustration, disgust, betrayal, resentment, indignation, outrage, criticism"
1250,Putin: Saakashvili's appointment as Odessa Governor was 'insult' to Ukrainians,"disapproval of Saakashvili's appointment, anger towards Putin's comments, criticism of Ukrainian political appointments, nationalist sentiment, resentment towards Russian influence, discontent with political decisions, perception of insult to Ukrainians, tension between Ukraine and Russia, concern over political interference, patriotic outrage"
1251,Travel the world through Virtual Reality? Google Earth meets #VR . . . . 🎮🎮,"excitement about virtual travel, adventure and exploration, curiosity about VR technology, innovative travel experiences, immersive virtual reality journey, futuristic travel concepts, enthusiasm for Google Earth in VR, desire for global exploration, tech-savvy enthusiasm, joy of discovering new places"
1252,i can't believe george soros personally murdered julian assange by force-feeding him money #rip #pizzagate,"disbelief, accusation of violence, conspiracy theory, suspicion of political manipulation, criticism of George Soros, support for Julian Assange, mistrust in mainstream media, allegation of murder, expression of outrage, reference to Pizzagate, skepticism about official narratives"
1253,"One year on- #Libya 's #UN & #US "" sponsored political agreement"" produced NOTHING but more bloodshed-- It is time to bury that dead horse ?","disillusionment with political agreements, frustration over lack of progress in Libya, anger towards international sponsors, disappointment in UN and US efforts, criticism of political negotiations, call for ending futile efforts, despair about ongoing violence, skepticism towards peace processes, resentment towards foreign intervention, hope for a new approach"
1254,Had a dream Grayson Allen took me on a date.. haha yeah,"amusement, playfulness, fantasy, lightheartedness, romantic interest, humor, imagination, casual excitement"
1255,@user My brother does 3D printing with metals.  Amazing.,"admiration, amazement, interest in technology, positive sentiment, enthusiasm for 3D printing, appreciation for craftsmanship, curiosity about metal 3D printing"
1256,Tommy Hilfiger Thinks Designers Should Be Proud to Dress Melania Trump via @user,"pride in fashion design, celebration of designer achievements, positive view of dressing public figures, respect for fashion industry, admiration for designer reputation, endorsement of celebrity styling, appreciation of high-profile fashion choices, support for designer-public figure collaborations, enthusiasm for fashion influence, confidence in fashion branding"
1257,Twitter reacts to LeBron donning Cubs uniform,"surprise, excitement, amusement, curiosity, enthusiasm, nostalgia, disapproval, confusion, admiration, interest"
1258,"@user @user @user Still waiting on Clinton, Obama, dems to visit LA and other areas of distress.","disappointment, frustration, hope for political support, urgency for aid, discontent with political response, expectation for leadership, concern for affected communities, dissatisfaction with government action, desire for assistance, political activism"
1259,Honestly the best of 2016. #blackfriday #thewalkingdead #mrrobot…,"positive sentiment, enthusiasm, excitement, satisfaction, nostalgia, appreciation, celebration, happiness, gratitude, optimism"
1260,"P.S. Y'all could have told me Yolanda Adams ATE ""Glory"" with Common on #ThankYouObama 🙌🏾","excitement, enthusiasm, appreciation, celebration, music enjoyment, positive emotion, enthusiastic praise, cultural reference, musical admiration, social media enthusiasm"
1261,#Germany is looking to move its anti-#ISIS warplanes from #Turkey's air base. Alternative locations include #Cyprus,"Germany's military repositioning, Germany's anti-ISIS operations, Relocation of warplanes, Germany's military strategy, Military base changes, Germany's foreign military policy, Turkey-Germany military relations, Germany's regional security measures, Use of alternative air bases, Germany's military logistics, International military cooperation, Counter-terrorism efforts, Germany's defense planning, Regional stability concerns, Diplomatic negotiations on military bases"
1262,We love our green vehicles (@Tesla Model S and @user Mirai) but sometimes lack of infrastructure makes the V8-pow…,"love for green vehicles, enthusiasm for electric cars, appreciation for Tesla Model S, positive sentiment towards Mirai, environmental consciousness, interest in sustainable transportation, frustration with charging infrastructure, concern about electric vehicle range, passion for eco-friendly technology, hope for improved EV infrastructure"
1263,Tot Tutors Kids’ Toy Storage Organizer with 12 Plastic Bins #NationalFastFoodDay,"organization, childhood, playtime, toy storage, kids' organization, storage solution, toy bins, child safety, playroom organization, fun and functional, parenting, home organization, kids' room decor, storage convenience, NationalFastFoodDay"
1264,#ThankYouObama I love u,"gratitude, affection, admiration, appreciation, positive sentiment, love, support, respect"
1265,Today couldn't get much better - a pinterest recipe that worked out and #Westworld. A perfect Sunday.,"happiness, satisfaction, contentment, joy, gratitude, relaxation, enjoyment, celebration, positive mood, fulfillment"
1266,"Michael Moore Just Escalated Twitter War With Trump, “You Haven’t Seen ____”, Holy Sh*t -","Michael Moore criticism of Trump, Twitter feud between Michael Moore and Trump, Michael Moore's provocative statement, Political controversy involving Michael Moore, Michael Moore escalates online conflict, Trump and Michael Moore exchange insults, Emotional tone: anger or defiance, Public disagreement on social media, Michael Moore's provocative comment, Political activism and outrage"
1267,"At the #NBAwards finalist reading, the poets were on 🔥. I've been reading these all day & they are brilliant. I can…","excitement, admiration, enthusiasm, appreciation, inspiration, joy, enthusiasm for poetry, positive anticipation, celebration of talent, passion for literature"
1268,#Hamas welcomes Erdogan's readiness to intermediate prisoner exchange deal,"Hamas, Erdogan, prisoner exchange, intermediate deal, welcome, diplomatic negotiations, Middle East politics, conflict resolution, regional diplomacy, Turkey-Israel relations"
1269,"@user @user I am willing to hear pro death penalty opinions, but at this point the DP is inneffective due to decades of appeals","openness to hearing different opinions, frustration with death penalty effectiveness, disillusionment with legal appeals process, neutral stance on death penalty, willingness to discuss capital punishment, criticism of lengthy appeals in death penalty cases, acknowledgment of debate on death penalty, expression of opinion on justice system, concern about death penalty's deterrent effect, interest in diverse viewpoints on capital punishment, perception of systemic inefficiency in death penalty cases"
1270,"@user @user Madam, of all the people, ehy did you go to Dy FM of a country that's bankrupt? Next, iview of Nicolas Maduro???","confusion, disapproval, criticism, frustration, disappointment, sarcasm, political skepticism, anger, disillusionment"
1271,Interesting juxtaposition of story & image as Kim Jong-un has just demanded more involuntary volunteer work from Women's Union vs. sanctions,"political tension, authoritarian control, propaganda, social unrest, government propaganda, public dissatisfaction, regime enforcement, state propaganda, social control, political protest, international sanctions, government oppression, public sentiment, state censorship, political repression"
1272,@user *Little bunny dude*We don't need Fossil fuels in a long term energy strategy for the united states *end little bunny dude*,"advocacy for renewable energy, opposition to fossil fuels, promoting sustainable energy, environmental consciousness, climate change awareness, energy policy reform, long-term energy planning, environmental activism, clean energy transition, reducing carbon footprint"
1273,sakit cen wong iki #ABCGO — watching David Blaine: Beyond Magic,"curiosity, amusement, wonder, entertainment, intrigue, fascination, enjoyment, amusement at magic, interest in magic performances, excitement"
1274,"@user Next Trump dumps Posse Comitatus. Uses ""Elite"" Forces, domestically. Bad Hombres trapped in US border town. SPEC-OPS MOVE IN.","concern about military intervention, fear of government overreach, anxiety over domestic security measures, criticism of political actions, alarm at use of special operations, worry about civil liberties, suspicion of authoritarian tactics, anger towards political leadership, fear of escalation of violence, disapproval of border policies, distrust in government motives"
1275,Kim Fatty the Third,"unclear emotional intent, possible humor or satire, potential insult or derogatory tone, neutral or ambiguous sentiment, reference to a person's name, possible cultural or humorous context"
1276,"@user but he's trash. The full on rant he did where he said animal testing ""is okay."" And an ""opinion,"" proved that to me.","disapproval of animal testing, anger towards the individual, criticism of the rant, disgust with the opinion expressed, frustration with the person's stance, condemnation of animal testing approval, disapproval of the individual's behavior, anger at the justification of animal testing, disapproval of the rant content, moral outrage against animal testing"
1277,#NationalFastFoodDay ? Samosas r gr8. Ever tried #chicken and #cheese?https://t.co/1BEuhkdcdJ  @user,"celebration of National Fast Food Day, appreciation for samosas, enthusiasm for fast food, interest in chicken and cheese combination, food enjoyment, social media food post, positive food experience, food craving or craving for fast food, sharing food preferences, food-related excitement"
1278,"""Kim fatty the third""","neutral tone, informal language, possible nickname, ambiguous sentiment, lack of clear emotional cues"
1279,Microsoft has invented a reprogrammable chip that may accelerate the speed and flexibility of deep learning and AI,"innovation, excitement, optimism, anticipation, interest in technology, confidence in progress, enthusiasm for AI advancements, hope for improved AI performance, curiosity about new hardware, positive outlook on technological development"
1280,France: Fillon nominated to battle Marine Le Pen in new Presidential elections | Economist,"political rivalry, election campaign, France presidential race, Fillon vs Le Pen, political competition, right-wing politics, electoral contest, French politics, candidate nomination, national election, political strategy, voter choice, political polarization, campaign dynamics, electoral uncertainty"
1281,@user COMEY COUP.,"political controversy, government scandal, investigation controversy, public distrust, political intrigue, conspiracy theories, government transparency issues, legal proceedings, public outrage, media sensationalism"
1282,"Let all of us kukuma just be carrying guns about, then we'll probably be need one of them gun control legislations. Ugh!","frustration with gun violence, sarcastic suggestion for gun carrying, criticism of gun control legislation, anger towards firearm laws, discontent with safety regulations, irritation about gun culture, skepticism about gun control effectiveness, expression of societal violence, disapproval of legislative measures, cynicism towards government policies"
1283,Ukraine tweeter is sarcastic after the EU's Juncker said Poroshenko is to cancel wood export ban. Futuristic pic of…,"sarcastic tone, political commentary, EU-Ukraine relations, Poroshenko's policies, wood export ban controversy, futuristic imagery, international trade tensions, EU officials statements, Ukrainian government decisions, public skepticism, economic policy critique, diplomatic sarcasm, regional political dynamics"
1284,"Labels are now meaningless. Conservatives are populists, but conservatism is opposite of populism.","disillusionment with labels, critique of political labels, confusion about political identities, skepticism towards conservatism, populism versus conservatism, disillusionment with political categorization, perception of label meaningless, political identity ambiguity, criticism of political simplification, frustration with political terminology"
1285,Am I the only one that thinks #Trump is playing w/ #Romney to get back at him for his criticism? Smh. #UniteBlue #libcrib,"suspicion of political manipulation, perception of political rivalry, disbelief or disappointment, skepticism about motives, frustration with political tactics, distrust in political figures, concern over political gamesmanship, disillusionment with leadership, cynicism towards political strategies, worry about political conflicts"
1286,@user the usa will become like cuba- old cars and no technology. It will be a self imposed embargo,"pessimism about the USA's future, concern over technological decline, comparison to Cuba's economic situation, fear of economic isolation, anticipation of societal regression, worry about loss of modernity, perception of self-imposed restrictions, distrust in government policies, anxiety about economic stagnation, disillusionment with national progress"
1287,"Congratulations to Messi has been voted UEFA Champions League ""Player of the Week"". #LeoMessi #UEFA #UCL…","celebration, congratulation, recognition, achievement, pride, excitement, admiration, celebratory tone, positive reinforcement, acknowledgment of success"
1288,ON MELANIA SPEECH,"political speech, Melania Trump, public speaking, patriotism, formal address, campaign speech, first lady speech, rhetorical devices, national pride, speech delivery, message of unity, patriotic tone, public appearance, political communication, speech content"
1289,Anyone who actually believes people were/are paid to protest against Trump are the reason we fail right now.We. A…,"frustration with misinformation, disapproval of paid protests, anger towards false narratives, discontent with political discourse, skepticism about protest motives, criticism of media portrayal, disillusionment with societal division, concern over misinformation influence, resentment towards political manipulation, disapproval of public unrest, frustration with societal polarization"
1290,@user @user @user @user Tusk is such a twat. But not as big a knob as that pisshead Juncker!,"anger, frustration, disrespect, insult, disapproval, hostility, annoyance"
1291,"@user entire team was amazing. The most enthusiastic, intelligent hardworking people. #StillWithHer","appreciation, team unity, enthusiasm, intelligence, hardworking, support for a cause, positive team dynamics, motivation, collaboration, team pride"
1292,"Studs Terkel to Bob Dylan in 1963 on radio, about song ""Hard Rain Gonna Fall"": ""I think that one's gonna be a classic""","anticipation, appreciation, optimism, confidence, nostalgia, respect, hopefulness, enthusiasm, admiration, positive outlook"
1293,De Mistura is still thinking if he accompanies fmr Nusra out of Eastern Aleppo Russia and Regime would stop bombing…,"uncertainty about decision, hope for peace, concern over ongoing violence, diplomatic negotiations, desire for safety, fear of continued bombing, political strategy, conflict resolution, humanitarian considerations, uncertainty about future actions"
1294,Did you ever imagine that? :),"surprise, wonder, curiosity, amusement, playfulness, joy, intrigue, lightheartedness, enthusiasm, positive surprise"
1295,Love @user ! We need to see more of her on @user . Maybe replace @user ?,"affection, admiration, desire for more interaction, flirtation, playfulness, interest in someone, suggestion for change, positive sentiment, social engagement"
1296,4) rick porcello...who took adversity on..and become the al cy young winner,"resilience, overcoming adversity, achievement, success, perseverance, triumph, determination, sports excellence, career achievement, inspiration"
1297,We have all the best burger spots in California. #NationalFastFoodDay #suckitNYC,"enthusiasm for burger spots, celebration of fast food, pride in California cuisine, competitive tone towards NYC, celebration of National Fast Food Day, positive sentiment about local food, informal tone, social media promotion, expressing regional pride, humorous tone"
1298,@user most arrogant rightists are authoritarian and don't pretend to be liberal.,"criticism of rightists, perception of arrogance, authoritarian tendencies, political ideology critique, lack of liberal pretenses, political bias, judgment of political attitudes, perception of arrogance in politics, authoritarianism in right-wing politics, political stereotyping"
1299,SHOP IT HERE> EOTW Waterproof Case Dry Bag Cell Phone Pouch With Military ...,"promotional, advertising, product promotion, waterproof protection, outdoor activity, adventure gear, water-resistant case, cell phone protection, dry bag, military-grade durability, waterproof pouch, shopping call-to-action, product showcase, protective accessory, outdoor gear advertisement"
1300,"When the person you're sitting next to in #FantasticBeasts says ""aw a didnae know it was set in New York"" 😳🔫","surprise, amusement, curiosity, interest, enthusiasm, playfulness, lightheartedness, excitement, engagement, entertainment"
1301,8 Romantic Lesbian Movies To Get You In The Mood For Love -,"romantic movies, lesbian romance, love stories, romantic films, LGBTQ+ movies, romance genre, lesbian love, romantic entertainment, love and relationships, romantic mood"
1302,Happy Thanksgiving!! 🍁 love you guys so much!  thankful for all your continued support and love ❤ what are you most…,"gratitude, happiness, affection, appreciation, celebration, thankfulness, love, warmth, joy, connection"
1303,Persona 5 – Ann Trailer |,"anticipation, excitement, curiosity, interest, enthusiasm, admiration, appreciation, enthusiastic anticipation, fan excitement, game enthusiasm, character admiration, trailer excitement, interest in Persona 5, hype for Persona 5, positive anticipation"
1304,"When all the nut jobs w guns start in, maybe it will be Trump's presidency that gets the US gun control...","frustration with gun violence, hope for gun control, political dissatisfaction, anger towards gun advocates, anticipation of policy change, disillusionment with current leadership, desire for safety, criticism of political figures, concern about public safety, sarcasm about political responses"
1305,@user thanks Tim Duncan 👴🏼,"gratitude, appreciation, admiration, respect, nostalgia, positive sentiment, acknowledgment, fan admiration, sports appreciation, thankfulness"
1306,New photo of Billie & her sister #HappyThanksgiving 🦃 #ScreamQueens #BillieLourd:,"celebration, gratitude, happiness, family bonding, festive mood, thankfulness, joy, togetherness, holiday spirit, positive emotion"
1307,@user @user @user Well by that definition. Obamacare is Fascism. To a degree.,"criticism of Obamacare, perception of fascism in healthcare policy, political disagreement, expression of strong opinion, controversial political statement, use of provocative language, disapproval of government intervention, debate on healthcare reform, expression of frustration, polarizing political views"
1308,"@user Absolutely ben carson, we love him.","positive sentiment, affectionate tone, admiration for Ben Carson, expressing love, supportive attitude"
1309,@user Then Media tore into you like no bear even rips its prey; then the TEA is dissed by RINOS; Then Conservatives get stuck in BS,"anger, frustration, disillusionment, criticism of media, political conflict, partisan tension, discontent with media coverage, disapproval of RINOs, conservative frustration, political dissatisfaction"
1310,"Someone uploaded Bob Dylan / Tom Petty - Hard to Handle on YouTube. Waited forever to see this. Underwhelmed but interested, weird times.","anticipation, disappointment, interest, weirdness, waiting, underwhelm, curiosity, mixed emotions, expectation vs reality, patience"
1311,"@user @user WP doesn't do garbage. If you really don't see Putin's manipulation here, you're choosing not to. imho, of course.","assertion of WP's quality, criticism of perceived manipulation, political skepticism, trust in media, disapproval of misinformation, confidence in information integrity, opinion on Putin's influence, call for critical thinking, expression of personal belief, disapproval of dismissive attitudes, concern about manipulation"
1312,BIOMETRIC VOTER REGISTRATION AND VOTER IDENTIFICATION SYSTEM FOR MIDTERM ELECTIONS*THE BEST OF TECH SEPERATE SYSTEM…,"technological innovation, election security, voter authentication, biometric identification, midterm election process, voter registration system, electoral integrity, privacy concerns, security enhancement, technology in voting, electoral system modernization, voter confidence, trust in electoral process, privacy and security balance, electoral technology adoption"
1313,#Seat down relax get your proportional dose of thanksgiving the word style.,"relaxation, thankfulness, gratitude, calmness, contentment, appreciation, peacefulness, serenity, positive emotion, self-care"
1314,😑Ellison swings at Trump in Thanksgiving tweets | TheHill,"disapproval, criticism, confrontation, political tension, anger, frustration, discontent, hostility, negative sentiment, public disagreement"
1315,"@user @user @user The more citizens who speak out/protest, harder it will be for Trump to suppress dissent","advocacy for free speech, support for protest rights, opposition to political suppression, encouragement of civic activism, call for public dissent, democratic engagement, expression of political dissent, resistance against authoritarianism, empowerment of citizens to protest, highlighting the importance of protest"
1316,"As Soon As Mike Pence Posted This Photo, We Knew There Was Something Terribly Wrong. Do You See It?","suspicion, concern, alarm, disapproval, criticism, distrust, unease, mistrust, disapproval of Pence, questioning authenticity, perceived wrongdoing, negative sentiment, alertness, caution, skepticism"
1317,"Luis Enrique: ""But the crowd were great, this is a great place to play. It was just handbags with a Celtic player."" #fcblive","positive crowd reaction, enjoyment of playing environment, satisfaction with match atmosphere, friendly sportsmanship, appreciation for fans, positive team experience, good sportsmanship, enjoyment of the game, positive emotional tone, contentment with match conditions"
1318,#AshleyGraham #dumped for her being as #fat as her #motherhttps://t.co/BOnabQrEhr,"body shaming, self-esteem, emotional distress, social criticism, body image issues, discrimination, hurt feelings, public shaming, fat acceptance, family relationships, emotional pain, social media negativity"
1319,"people didn't necessarily become ""less sick"" by having Medicaid... but there's a lot to unpack there & access to cost shielding is 1st step","discussing Medicaid impact, healthcare access, financial protection in healthcare, health policy analysis, medical affordability, healthcare system challenges, insurance coverage benefits, cost shielding in healthcare, public health policy, health equity and access"
1320,"THE FIGHT OF Lionel Messi vs Cristiano Ronaldo // goals,skills,dribbling/// Epic Battle 2016 HD: via @user","excitement, adventure, competitiveness, admiration, enthusiasm, celebration, intensity, passion, rivalry, inspiration"
1321,It is a disgrace if any MP tries to play around with the will of the people over Brexit:,"anger, disapproval, frustration, outrage, discontent, indignation, patriotism, concern for democracy, criticism of political manipulation, disapproval of MPs' actions"
1322,@user @user Walker reminds me of Verlander.,"comparison of Walker to Verlander, sports-related admiration, athletic talent recognition, player similarity, positive sports commentary, player comparison, sports enthusiasm, player admiration, sports fandom expression"
1323,Donald Trump and the Rise of Alt-Reality Media #MAGA #NeverTrump #ExGOP #CruzCrew #DonaldTrump #UniteBlue #Democrats,"political polarization, support for Donald Trump, alt-reality media influence, MAGA movement, anti-establishment sentiment, partisan identity, conservative activism, media manipulation, political loyalty, gop factionalism, populist rhetoric, right-wing populism, political activism, social media polarization, political discontent"
1324,@user @user @user @user I can't wait for fracking in nys finally have energy independence,"excitement about energy independence, optimism towards fracking, positive attitude towards natural gas development, hope for economic growth, enthusiasm for local energy policies, anticipation of energy self-sufficiency, support for fracking in New York, confidence in energy solutions, celebration of energy progress, forward-looking attitude towards energy independence"
1325,I wouldn't trust @user to hold my latte for me for a sec. Make of that what you will. #StillWithHer #TheResistance,"sarcastic tone, distrust, humor, political skepticism, cynicism, disapproval, mockery, resistance sentiment, informal tone, social commentary"
1326,"""Samsung Galaxy Note 7 are not allowed in all AirAsia flight""😂😂 apakah","disapproval of airline policy, frustration with restrictions, humor about banned devices, confusion about regulations, annoyance with airline rules, sarcastic reaction to restrictions, concern over device safety, amusement at policy enforcement, disappointment with airline policies, irritation about banned electronics"
1327,"""So what do you want for Christmas?""""I dunno, minimum wage would be nice.""#GermanBoss","casual conversation, holiday wish, humor, sarcasm, discontent with wages, lighthearted tone, informal dialogue, expressing financial concerns, Christmas gift preferences, playful banter"
1328,Forbes Welcomehttps://t.co/WqplQX2Na8,"welcome message, business news, financial updates, corporate announcement, economic insights, investment opportunities, market analysis, company introduction, professional greeting, business networking"
1329,Learning about deep learning is a deep learning.,"curiosity, interest, enthusiasm, playfulness, humor, intrigue"
1330,"soothing my thanksgiving coma the only way I know how: @user leftovers, and coffee  ☕️","contentment, relaxation, gratitude, comfort, coziness, satisfaction, warmth, peacefulness, recovery, indulgence, casual enjoyment, thankfulness, self-care, rejuvenation"
1331,"Chicago Cubs ""WIN"" LASER FRAME Chrome Metal License Plate Cover Tag Baseball","enthusiasm, team pride, celebration, victory, sports fandom, excitement, support for Chicago Cubs, triumph, sports memorabilia, cheering, fan enthusiasm, game victory, sports enthusiasm, team loyalty, sports achievement"
1332,"Hey, the perfect gift for those nostalgic about OLD-TIMEY voter suppression: via @user","nostalgia, sarcasm, criticism of voter suppression, political commentary, irony, humor, social critique, historical reference, political activism, cynicism"
1333,New National Minimum Wage Increases -,"economic policy, labor rights, wage increase, employee welfare, cost of living adjustment, government regulation, income inequality, worker compensation, employment standards, social justice, economic growth, poverty alleviation, business impact, public policy, worker empowerment"
