document_index,document_text,generated_keyphrases
1642,A beauty by Curt Montana Moore,"appreciation of beauty, admiration, aesthetic appreciation, positive emotion, enjoyment of art, visual pleasure, artistic admiration, beauty appreciation, positive aesthetic response, emotional uplift"
1643,Big Oil's Isadore Hall was in DC last week pretending to be the new congressman-- even asking Pelosi to let him vot…,"political deception, disingenuous behavior, manipulation of authority, political satire, criticism of politicians, alleged misconduct, political satire, disingenuousness in politics, questionable political actions, public distrust in politicians, political hypocrisy"
1644,"@user @user BEING DESPERATE CALLS FOR DESPERATE MORONIC ACTIONS....FUNNY THOU 😂CNN NEEDS RATING AT AT COST,AS WELL AS ANY LIBERALS MEDIA","desperation, frustration with media, sarcastic tone, criticism of CNN, political bias, disillusionment with liberal media, anger towards media ratings, mocking tone, cynicism about political actions, discontent with current events"
1645,"The most popular fast food fried chicken sandwiches, ranked for #NationalFastFoodDay","celebration of fast food culture, enthusiasm for fried chicken sandwiches, appreciation of popular fast food items, nostalgia for fast food favorites, excitement about food rankings, interest in food comparisons, celebration of #NationalFastFoodDay, enthusiasm for fried chicken, appreciation of fast food diversity, curiosity about fast food rankings"
1646,Democrats knew the this was how important this election was.  We need to #UniteBlue Be bigger re-focus on OUR goal.,"urgency about election importance, call for unity among Democrats, motivation to focus on shared goals, emphasis on collective action, encouragement for political engagement, desire for political solidarity, highlighting the significance of the election, promoting unity within the Democratic Party, motivational tone for activism, emphasis on re-focusing efforts, call to action for political change"
1647,"@user @user I have some thoughts for how to apply deep learning to games, but they mostly don't look traditional games AI","thoughtful, innovative, experimental, curious, interested in AI applications, non-traditional AI approaches, exploratory, creative, forward-thinking, open-minded"
1648,Ben Carson: Running HUD Would Be A Cinch For A Guy Like Me! - The intent is to liquidate HUD assets to Wall Street,"confidence in managing HUD, optimism about HUD leadership, assertiveness in political role, ambition for government position, desire to privatize government assets, interest in financial markets, intent to liquidate assets, support for Wall Street involvement, political ambition, economic reform enthusiasm, public statement of capability"
1649,Jesuit Pope Francis took this Jesuit Oath of Extreme Induction .NOW you decide who is the SICK one in need of Chris…,"Jesuit Pope Francis, Jesuit Oath of Extreme Induction, emotional tone of suspicion, conspiracy theory, distrust in authority, accusation of sickness or corruption, skepticism towards religious figures, mistrust of secret societies, questioning moral integrity, perception of manipulation, distrust and suspicion"
1650,"@user Hmmm.. would they be #Westworld, #BlackMirror, & #Utopia (the British show). Those are the ones I talk a lot about right now.#favs","curiosity, interest in science fiction shows, speculation about TV series, fascination with dystopian themes, engagement with popular culture, enthusiasm for Westworld, Black Mirror, Utopia, casual conversation tone, exploration of futuristic concepts, enjoyment of thought-provoking media, sharing personal favorites"
1651,watching Charlie St. Cloud... I didn't know Zac Efron was so fineeeeeeee. Those eyes so mesmerizing 😍,"admiration for Zac Efron's appearance, attraction to Zac Efron, positive surprise about Zac Efron's looks, enthusiasm for the movie Charlie St. Cloud, appreciation of Zac Efron's eyes, expressing admiration and fascination, feeling captivated by Zac Efron, enthusiastic reaction to actor's attractiveness, positive emotional response to the film, complimenting Zac Efron's features"
1652,anyway watch michael moore in trumpland to hear more about how hillary clinton is amazing and we failed her,"support for Hillary Clinton, criticism of Donald Trump, political disappointment, hope for Hillary Clinton, disillusionment with current politics, advocacy for Hillary Clinton, frustration with political system, trust in Hillary Clinton, disapproval of Trump, political activism, desire for political change, anger towards political establishment, hope for future leadership, disillusionment with Trump administration, support for progressive policies"
1653,Should people with anti-abortion views be allowed to participate in the Northern Ireland Human Rights Festival?,"debate on abortion rights, human rights festival inclusion, anti-abortion views, freedom of expression, ethical considerations, public participation in festivals, controversy over abortion topics, human rights and morality, free speech rights, social and political debate, Northern Ireland social issues, divisive topics in public events, rights of individuals with differing views, freedom of assembly, respect for diverse opinions"
1654,👩🏻💬 @MalmstromEU talked with @user about further strengthening our economic ties via 🇪🇺🇺🇦#DCFTA. Her speech:,"optimism about economic cooperation, enthusiasm for EU-Ukraine relations, confidence in strengthening ties, positive outlook on trade agreements, support for DCFTA implementation, hope for economic growth, trust in diplomatic discussions, encouragement for regional collaboration, belief in mutual benefits, aspiration for closer EU-Ukraine integration"
1655,Fell into a david blaine rabbit hole and watched the most recent one and this guy is just amazing,"admiration, awe, enthusiasm, excitement, interest, positive surprise, appreciation of skill"
1656,Fuck you and your bougie dog you nazi,"anger, hostility, aggression, insult, contempt, frustration, disrespect, provocation"
1657,In Solidarity w/ @user Petition:https://t.co/4Zgwha7KqF Legal Funds:https://t.co/1w07d8xISV Come: #NoDAPL,"solidarity, support, activism, protest, advocacy, social justice, environmental activism, indigenous rights, community support, political engagement, call to action, unity, resistance, awareness, campaigning"
1658,Feeling some Leonard Cohen tonight,"nostalgia, melancholy, romantic longing, introspection, calmness, appreciation of music, emotional reflection, serenity, bittersweet mood, soulful sentiment"
1659,"Massive voter suppression coming, I believe it! I hope GOP goes big and we can bring in the #TYT calvary! @user @user","concern about voter suppression, political activism, hope for political change, support for GOP efforts, anticipation of political mobilization, call for collective action, frustration with electoral issues, trust in media or influencers, anticipation of political confrontation, hope for a rallying response"
1660,"Google Earth VR, guys. Mind blowing. Literally... just... Whoah. You have to come over and try this.","excitement, enthusiasm, awe, wonder, invitation, curiosity, amusement, enthusiastic recommendation, positive emotion, interest"
1661,ADULT Dating for you!!! #LessNoteworthyMovies #WednesdayWisdom #2016WasTheYearThatIFinally…,"romantic interest, dating motivation, seeking companionship, adult dating scene, relationship pursuit, social connection, personal attraction, dating enthusiasm, romantic optimism, relationship goals"
1662,Check out this fantastic review of the fantastic return to the wizarding world #FantasticBeasts on your…,"enthusiasm, excitement, positive review, appreciation, nostalgia, interest in fantasy, support for franchise, enthusiastic endorsement, joyful sentiment, anticipation"
1663,Way to go supporters! Warms my heart. #StillWithHer,"supportive, encouraging, positive, heartwarming, enthusiastic, motivational, expressing solidarity, celebratory, affirming loyalty, optimistic"
1664,"#Yemen: WikiLeaks on Twitter: ""The #Yemen Files: evidence of the US arming, tra… see more","political controversy, military involvement, US foreign policy, Yemen conflict, WikiLeaks revelations, arms trade, government transparency, international relations, conflict escalation, diplomatic tensions, military aid scrutiny, public awareness, media exposure, government accountability, humanitarian concerns"
1665,The Medicare Killers #TrumpTransitionTeam #trumpeffect #StopBannon #TrumpsFirstOrder #trumpprotests,"political activism, opposition to Trump policies, protest movement, healthcare reform opposition, anti-Trump sentiment, social activism, political protest, resistance movement, policy disagreement, public dissent"
1666,"The Performance of Becoming Human by Daniel BorzutskyMarch: Book 3 by Representative John Lewis, Andrew Aydin, and Nate Powell#NBAwards","literary analysis, emotional reflection, inspiration, hope, determination, resilience, aspiration, personal growth, cultural significance, social justice, empowerment, motivation, introspection, celebration of achievement, educational value"
1667,"#Tesla Model S drop top, spotted by my buddy in LA @user","excitement, admiration, interest, enthusiasm, curiosity, appreciation, enthusiastic observation, car enthusiast excitement, luxury car admiration, spotted vehicle excitement"
1668,Hypocrisy of U.S. criticism of Fidel Castro !Americans so easily fooled - deserve what their government is about t…,"criticism of U.S. policies, disillusionment with American government, perception of hypocrisy, support for Fidel Castro, anti-American sentiment, skepticism towards U.S. motives, frustration with political double standards, disapproval of U.S. foreign policy, trust issues with government narratives, anger towards perceived deception"
1669,RT @user I'm old enough to remember when we all pretty much agreed that Nazis were the bad guys.https://t.co/689ge5adxs,"nostalgia for past moral consensus, disapproval of Nazi ideology, remembrance of historical morality, criticism of current societal attitudes, reflection on moral clarity in history, condemnation of hate groups, reminiscence of shared values, disapproval of modern relativism, anger towards hate speech, concern about moral decline, call for moral remembrance"
1670,A new coal mine has been given the go ahead in Queensland - should we be continuing with fossil fuels given...,"environmental concern, climate change awareness, fossil fuel debate, economic development, energy policy, sustainability issues, environmental impact, climate activism, resource exploitation, renewable energy advocacy, government approval process, public opinion on fossil fuels, carbon emissions, economic growth vs environmental protection, energy independence"
1671,Now Playing on the J-Train to funny town...Bob Rivers - Minimum Wage,"humor, entertainment, comedy, lightheartedness, playfulness, musical parody, funny, amusement, joy, laughter, entertainment mood"
1672,"Breaking: Trump has announced his Ambassador pick to Benghazi, Libya.Former Secretary of State Hillary Diane Rodham Clinton#Transition","news announcement, political appointment, Trump administration, ambassador nomination, Benghazi Libya, Hillary Clinton, transition news, government personnel change, diplomatic appointment, political development"
1673,Oh nah Muhammad Ali was lit for this,"excitement, enthusiasm, admiration, praise, celebration, positive emotion, enthusiastic approval, high energy, appreciation"
1674,@user @user PLEASE #NeverRomney He has hateful BELIEFS about PEOTUS. That won't change. He's not part of the DEPLORABLES,"disapproval of Romney, negative opinion of PEOTUS, expression of hatefulness, political hostility, support for deplorables, anti-Romney sentiment, disapproval of political beliefs, negative emotional tone, partisan criticism, expressing loyalty to a group, political polarization"
1675,"The #ElectoralCollege should choose #HRC. If you agree, read & sign here: #TrumpLeaks","support for Electoral College decision, endorsement of Hillary Clinton, political advocacy, campaign promotion, call to action, support for HRC, opposition to Trump, political activism, electoral college influence, signing petition, political endorsement, campaign rallying cry, social media activism, political persuasion, support for Democratic candidate"
1676,Dont miss out today Dubai's iconic landmarks going Orange #BurjAlArab #InterContinental #SpeakUpae #OrangeTheWorld…,"excitement, urgency, celebration, pride, awareness, enthusiasm, invitation, participation, awareness campaign, cultural pride"
1677,"I don't get it !What is the gun giving to d FRSC meant for , are drivers criminals, or does over speeding now carry d death penalty.chineke","confusion about law enforcement actions, frustration with traffic laws, anger towards police practices, disbelief at severity of penalties, questioning justice system, concern over criminalization of drivers, disapproval of police behavior, skepticism about legal consequences, discontent with traffic enforcement, irritation with law enforcement policies"
1678,"@user @user Well, when Michelle Obama claims a fake degree and plagiarizes Melania's speech, then I'll find this justified.","anger, disapproval, frustration, disbelief, criticism of Michelle Obama, criticism of Melania Trump, political controversy, accusation of dishonesty, perceived injustice, sarcasm, disillusionment"
1679,Velvet is in! LuLaRoe has the more modest version. Check out #LuLaroeelegant,"enthusiasm, excitement, fashion promotion, brand endorsement, modest fashion, luxury appeal, social media marketing, brand awareness, style inspiration, clothing promotion"
1680,"I miss my country,Palestinethat's what my grandmother told me when I asked why's she sad today. #Palestine","homesickness, nostalgia, longing for homeland, sadness, emotional attachment to Palestine, family connection, cultural identity, grief over displacement, patriotism, intergenerational sentiment"
1681,@user @user Even Muhammad Ali had enough brains left to eventually turn his back on the black panthers and Nation of Islam.,"disapproval of the Black Panthers and Nation of Islam, admiration for Muhammad Ali's decision, criticism of extremist groups, celebration of individual choice, skepticism towards radical organizations, respect for Muhammad Ali's intelligence, disapproval of political activism, support for personal independence, condemnation of radical ideologies, appreciation of Muhammad Ali's maturity"
1682,Yup.....its alrwady starting...Medicare will end..then ss will be cutHope all seniors who voted for trump..are...,"concern about Medicare ending, fear of Social Security cuts, disappointment with political decisions, worry about senior benefits, disillusionment with government policies, anger towards political leaders, anxiety over future security, frustration with election outcomes, distrust in political promises, resentment towards policymakers, hope for better support for seniors"
1683,@user @user I don't know but apparently they don't like  rad dudes or bad hombres.,"uncertainty, disapproval, negative perception, stereotyping, social judgment, informal tone, frustration, confusion, prejudice, dismissiveness"
1684,Trump will not---but someone in his Cabinet will.,"political uncertainty, leadership change, government instability, potential resignation, cabinet involvement, Trump administration, political tension, future leadership, administrative decisions, political speculation"
1685,Daniel Thomas Dyer explores Rumi's influence on Leonard Cohen's music.,"exploration of Rumi's influence, Leonard Cohen's musical inspiration, Daniel Thomas Dyer analysis, Rumi's impact on music, Cohen's poetic inspiration, interplay between Rumi and Cohen, musical influence of Sufi poetry, literary analysis of Cohen's work, cultural exchange in music, spiritual themes in Cohen's songs"
1686,"The point is, humanity survives by adaptation. If we keep relying on fossil fuels and pretend like things aren't changing, we will all die.","concern about environmental sustainability, warning about reliance on fossil fuels, emphasis on human adaptation, call for environmental change, fear of ecological disaster, advocacy for renewable energy, recognition of climate change urgency, motivation for sustainable practices, criticism of inaction on climate issues, hope for adaptive solutions, alert about environmental risks"
1687,Cubs walk from the scout hall to Crestwood reserve.,"outdoor activity, group outing, nature walk, scouting event, community gathering, leisure activity, team bonding, recreational walk, childhood adventure, exploration, teamwork, outdoor recreation"
1688,RT @user The people who support this man are Nazi-sympathizers. No other explanation. Alt-Right is a PC way to say Neo-Nazi,"anger, disapproval, condemnation, accusation, frustration, disgust, political criticism, anti-Nazi sentiment, social commentary, intolerance"
1689,Was finally able to catch up & watch the 2016 World Series film & my goodness was that epic! Made me cry like a baby all over again! #Cubs,"nostalgia, excitement, joy, pride, sentimentality, enthusiasm, emotional overwhelm, team pride, reminiscence, happiness"
1690,@user Americans lost their moral authority when they issued drone strikes on wedding parties and funerals@washingtonpost @user,"criticism of U.S. military actions, condemnation of drone strikes, perception of moral decline, disapproval of civilian casualties, ethical concerns over warfare, loss of moral authority, anger towards U.S. foreign policy, questioning of military ethics, disapproval of targeted killings, concern for innocent lives, moral outrage, distrust in government actions, advocacy for human rights, opposition to drone warfare, call for accountability, emotional distress over violence"
1691,Dallas Cowboys Trade Rumors: Tony Romo Would Do Well in These Teams #dallas_cowboys…,"trade rumors, Tony Romo, Dallas Cowboys, team fit, potential team destinations, player transfer speculation, NFL trades, quarterback movement, team rebuilding, player career prospects, sports gossip, football transfer news, team strategy, player value, NFL team changes"
1692,@user @user Recreational outrage is ridiculous. Are you as angry about the $1.5 TRILLION F-35? NAFTA? Drone strikes?,"frustration, disapproval of exaggerated outrage, indifference towards trivial protests, criticism of misplaced anger, skepticism about protest significance, irritation with overreaction, dismissal of superficial outrage, questioning the seriousness of protests, highlighting more serious issues, call for perspective on activism, challenging the validity of outrage"
1693,Microsoft Joins the Linux Foundation As Everyone Now Loves Open Source   #msftedu #edtech,"celebration of open source collaboration, positive sentiment towards Microsoft, enthusiasm for Linux Foundation partnership, optimism about open source community, trust in technology industry alliances, excitement for tech industry progress, appreciation for open source initiatives, support for collaborative software development, interest in tech industry trends, hope for innovation through open source"
1694,The latest FashandStocks! Thanks to @user @user #europe #mannequinchallenge,"enthusiasm, excitement, celebration, fashion enthusiasm, social media engagement, trend awareness, urban culture, fashion event, hashtag enthusiasm, group participation"
1695,Cristiano Ronaldo will always and forever be the loml,"love, admiration, devotion, romantic affection, passion, adulation, adoration, emotional attachment, fondness, cherishing"
1696,"That ""educated virgin"" line from ""Sleepwalker"" by The Wallflowers is maybe my favorite written by either Bob OR Jakob Dylan.","appreciation of lyrics, admiration for songwriting, nostalgia for music, positive sentiment towards song, favoritism for specific lyrics, interest in The Wallflowers, interest in Bob Dylan, interest in Jakob Dylan, musical admiration, emotional connection to music"
1697,I Told You Who the Army Works For. The Pipe Line Aint Even For a Company Thats In America. TPP Already Going Down Wit Our Military On CALL !,"patriotic concern, anti-globalization sentiment, military skepticism, trust in government, national security awareness, criticism of international agreements, suspicion of corporate influence, alarm over military involvement, disillusionment with political systems, fear of foreign influence"
1698,"My uncle's twitter feed is full of ""George Soros is funding anti-Trump riots"" posts. #tytlive","suspicion of political bias, concern about misinformation, frustration with social media content, skepticism towards political claims, disapproval of conspiracy theories, worry about political unrest, distrust in media narratives, anger towards political figures, disillusionment with social discourse, cynicism about political funding"
1699,"Niall & Louis, the same shirts ♥#MPN #onedirection & #MtvStarsNiallHoran","affection, friendship, nostalgia, pop culture, fan admiration, celebration, bonding, youthfulness, happiness, excitement"
1700,BritishVogue: Why Ashley’s our girl this month:,"admiration, endorsement, celebration, appreciation, positive sentiment, favoritism, enthusiasm, support, highlighting, commendation"
1701,"Duke 88, William & Mary 67: Grayson Allen scored 17 points to help No. 6 Duke beat William & Mary 88-67.…","celebration, excitement, triumph, victory, team pride, sports enthusiasm, competitive spirit, joy of winning, positive sportsmanship"
1702,"Bob Dylan sings his biggest hit, Like A Rolling Stone live on David Letterman's 10th Anniversary Special in 1992 -","nostalgia, celebration, appreciation, admiration, excitement, reverence, joy, enthusiasm, respect, historical significance"
1703,@user @user @user France is next. Vive Marine Le Pen!,"patriotism, support for Marine Le Pen, national pride, political enthusiasm, right-wing politics, French nationalism, election support, populist sentiment, political campaigning, french political climate"
1704,@user @user @user Comey working primarily to secure his place in the GOP future. He deliberately  scuttled Hillary.,"political ambition, partisan bias, disillusionment with politics, trust issues in political figures, criticism of Comey's actions, perception of political manipulation, concern about integrity in politics, skepticism towards election processes, frustration with political scandals, disapproval of partisan tactics"
1705,"If asked why I'm smiling at my phone, theres a good chance its cause Im looking at something Cubs related & I remember they're world champs.","happiness, nostalgia, pride, joy, excitement, team pride, celebration, positive memory, sports enthusiasm, personal connection"
1706,"World 3D Printing Healthcare Market Overview by Market Scope, Market Restraints, and Market ... #healthcare #healt…","informative, business-oriented, market analysis, technological innovation, healthcare industry, 3D printing technology, market growth, market restraints, industry overview, healthcare market trends"
1707,"It isn't the American president-elect. It's the American Thanksgiving. Ours is better, of course but gratitude is...","gratitude, celebration, thankfulness, festivity, appreciation, holiday spirit, positive emotion, cultural tradition, joy, reflection"
1708,"With the levels of crazy, incompetence and incompatibility in Trump's cabinet, is there a chance the wheels will fall off immediately?","concern about political stability, frustration with leadership quality, worry about governmental dysfunction, skepticism towards cabinet competence, anxiety over political chaos, distrust in political leadership, fear of imminent crisis, disapproval of cabinet members, cynicism about political effectiveness, apprehension about governance failure, doubt regarding political stability"
1709,MOSCOW (Reuters) - Russian Foreign Minister Sergei Lavrov said on Monday he was confident Moscow and Washington ...,"diplomatic confidence, international relations, Russia-U.S. diplomacy, political optimism, foreign policy stance, confident diplomacy, Russia's foreign policy, U.S.-Russia relations, government statements, international diplomacy"
1710,"Box Office: Disney's #Moana won Thanksgiving Day with $9.9M, while #FantasticBeasts put up a close fight with $9.6M.","celebration of box office success, competitive movie performance, Disney's Moana popularity, Thanksgiving Day movie earnings, fantasy film box office results, movie industry success stories, holiday weekend box office, film popularity contest, entertainment industry achievements, movie revenue highlights"
1711,"@user Several parallels with Brexit in UK, which was led by far-right-wing Conservatives, who fooled working classes to support them","political criticism, Brexit comparison, far-right politics, conservative deception, working class manipulation, UK political landscape, right-wing ideology, political disillusionment, social division, populist rhetoric"
1712,@user @user @user @user @user just think of all the dead kids from his drone strikes.scary person.,"anger, frustration, outrage, condemnation, distress, disapproval, concern about violence, criticism of military actions, emotional distress, moral outrage"
1713,@user is Melania trump flo and is Putin Lighting McFuckmyass,"confusion, sarcasm, insult, political satire, disrespect, mockery, provocation, humor, anger, frustration"
1714,@user you'd be suprised. Leftists don't really care about reality.,"disbelief, frustration, criticism of political ideology, perception of dishonesty, skepticism towards leftists, expression of surprise, political bias, perceived disconnect from reality, accusation of ideological bias, cynicism about political beliefs"
1715,Here's a new photo of #BeautyandtheBeast! via @user,"excitement, enthusiasm, happiness, pride, nostalgia, appreciation, celebration, interest, curiosity"
1716,@user @user any left?,"inquiring about availability, checking if someone is present, seeking confirmation of presence, asking if others are remaining, requesting to know who is left, informal inquiry about presence, casual check-in on attendance, seeking acknowledgment of presence, friendly prompt for response, curious about remaining participants"
1717,Michelle demonstrated exceptional public speaking ability & hasn't plagiarized other's speeches. She's so valued Me…,"praise, admiration, respect, appreciation, recognition of talent, confidence, trustworthiness, positive reinforcement, encouragement, validation"
1718,Prophesized collapse of organized religion in society? We can only hope. They think Francis will be the last Pope. He's a hard act to follow,"skepticism towards organized religion, hope for decline of religious influence, anticipation of religious collapse, criticism of the papacy, doubt about future popes, disillusionment with religious authority, desire for societal change away from religion, perception of religious obsolescence, hope for secularization, discontent with religious leadership, anticipation of religious decline"
1719,"I'm glad Persona 5 got delayed to next year, since Atlus fans no longer have a reason to be obnoxious about FFXV.","relief, satisfaction, contentment, amusement, triumph, validation, disappointment avoided, frustration alleviation, anticipation, hopefulness"
1720,"""TSA has recalled the air travel of the Samsung galaxy note 7. If you have this device, please step up to the security line""","concern about safety, alertness to security procedures, worry about device safety, caution regarding electronic devices, awareness of travel restrictions, anxiety over potential hazards, attention to airline safety notices, alert to recall information, precautionary alert, security protocol awareness"
1721,"After #Uber came with# UberWEDDINGS #Ola will let you listen to #AppleMusic, Watch #SonyLIV Movies…","excitement about new services, enthusiasm for technology integration, anticipation of entertainment options, interest in ride-sharing innovations, curiosity about brand collaborations, positive attitude towards digital entertainment, enthusiasm for music and movie streaming, interest in transportation and entertainment convergence, optimism about technological advancements, happiness related to new features"
1722,"#cannabis ... of the discretion that's going on at the federal level,"" said Michael Bronstein, co-founder of the A…","uncertainty about federal cannabis policies, hope for federal legalization, concern over legal inconsistencies, advocacy for cannabis reform, optimism about cannabis industry growth, frustration with regulatory delays, interest in cannabis legalization debates, uncertainty about legal status, hope for policy change, concern over legal risks"
1723,"Spend #BlackFriday IN #The602Club for the best deal, we talk #FantasticBeasts with @user & @user","excited shopping, holiday shopping excitement, Black Friday deals, enthusiasm for discounts, celebration of Black Friday, interest in Fantastic Beasts, engagement with pop culture, social media promotion, enthusiasm for entertainment, shopping and entertainment combo"
1724,"My Mom is living in a senior home facility has no sense of anything, and found a voter registration form today in her room. WTF....","concern for mother's well-being, frustration with senior care, disbelief at mother's condition, worry about cognitive decline, anger at situation, confusion about mother's state, disappointment in care facility, anxiety over legal matters, distress over mother's health, shock at discovery of voter registration form, helplessness in caregiving"
1725,"If you celebrated Thanksgiving from abroad this year, send us photos from your experience & we can share them!…","celebration, gratitude, festivity, community, sharing, connection, holiday spirit, thankfulness, cultural exchange, social gathering, joy, remembrance, tradition, celebration abroad, holiday participation"
1726,The only thing I can commit to is my vegetarianism,"commitment to vegetarianism, personal conviction, dietary choice, ethical stance, moral integrity, self-identity, principled decision, personal values, lifestyle commitment, ethical dietary preference"
1727,"@user @user TPP the gold standard. She also was in favor of government deregulation, a border fence, called black people super","political opinions, support for deregulation, border security advocacy, racial insensitivity, controversial statements, support for TPP, criticisms of government policies, racially charged language, support for border fences, negative racial stereotypes"
1728,Attempt #1 #mannequinchallenge #dogs,"playfulness, celebration, fun, social media trend, lightheartedness, enthusiasm, casual enjoyment"
1729,Absolutely!@ABCNetwork @user @user NOT watching @user #OUAT ruin #BeautyAndTheBeast #RumBelle…,"excitement, enthusiasm, sarcasm, disapproval, disappointment, frustration, disdain, disinterest, indifference, annoyance"
1730,i just wonder how much @user got paid and what position she was offered - may be a role in Clinton Foundatio…,"curiosity about someone's salary, interest in job position, speculation about employment details, interest in Clinton Foundation role, inquiring about compensation, interest in professional background, curiosity about career move, speculation about job offer, interest in organizational affiliation, questioning about employment status"
1731,I liked a @user video from @user Christian Vegetarianism,"positive sentiment, appreciation, enjoyment, interest in vegetarianism, support for Christian vegetarianism, social media engagement, liking a video, positive feedback, shared values, health-conscious lifestyle"
1732,Jill Stein's #Recount2016 sounds more & more like another George Soros project,"political skepticism, distrust in election processes, conspiracy theories, accusations against George Soros, questioning election integrity, political activism, disbelief in election results, media influence concerns, partisan bias, activism for election recounts"
1733,"@user @user @user first pressure media, elected officials and electoral college though","pressure from media, pressure from elected officials, pressure on electoral college, political pressure, media influence, government influence, electoral pressure, public opinion influence, political stress, democratic process tension"
1734,"Chinese Web Sites are censuring ""Kim Fatty the Third"", a nickname given to disparage N. Korean leader, Kim Jong-un....","censorship, disparagement, political satire, media suppression, free speech restriction, diplomatic tension, propaganda, government control, public opinion shaping, information censorship, media censorship, political criticism, Korean Peninsula politics, North Korea leadership critique, internet regulation, social media suppression"
1735,in all reality i'm super thankful that Grayson Allen is a real life human being bc wowww😍😍😍,"gratitude, admiration, appreciation, positive emotion, enthusiasm, excitement, affection, joy, happiness, positive sentiment"
1736,"Bruh if my girl cheated on me with Cristiano Ronaldo, I'd just be jealous.","jealousy, romantic insecurity, trust issues, fantasy of fame, possessiveness, humor or sarcasm, relationship insecurity, admiration for Cristiano Ronaldo, emotional vulnerability"
1737,"If the situation was in reverse, and Trump had the popular vote and it was definitely proven that a foreign power had hacked our ...","political controversy, election integrity, foreign interference, trust in electoral process, partisan debate, national security concerns, disputed election results, public skepticism, government accountability, democratic process"
1738,Well done to peter and his Tipp team mates playing for 2016 all star team today. Fair play peter scoring 1-2,"congratulation, celebration, pride, encouragement, appreciation, team spirit, achievement, sportsmanship, recognition, joy, excitement, support, commendation"
1739,"Pres. Trump, work with Ben Carson.  He is smart, a man of God, wise, faithful, loyal, not arrogant, honest.  He is wise council.","praise for Ben Carson, trust and admiration, highlighting wisdom and faith, commendation of honesty and loyalty, positive evaluation of character, emphasis on integrity and humility, recognition of wise counsel, expression of respect and support"
1740,"40billion:Hand-painted, 3D-printed toys reimagine Frida Kahlo in the style of Picasso, Munch, Monet, and more: …","artistic innovation, celebration of creativity, nostalgia for classic art styles, playful reinterpretation, celebration of cultural icons, artistic experimentation, joy and wonder, appreciation for craftsmanship, curiosity about new art forms, admiration for artistic diversity"
1741,Are you hunting for one of THESE? @user got a #Hatchimals and we'll be telling you how to get it…,"excited, teasing, informative, enthusiastic, curious, playful, anticipatory, engaging"
1742,"Google this important piece & write to 99K Americans have so far, inc. 6K today.","informative, urgent, motivational, call to action, patriotic, community engagement, awareness raising, public health, statistics sharing, encouragement"
1743,Grayson Allen with five points and a really nice assist over the final 2:40 and Duke leads William & Mary 46-30 at the half.,"positive sports performance, team leading at halftime, player contributing offensively, team confidence boost, exciting basketball moment, player showcasing skill, team momentum building, positive team dynamics, sports enthusiasm, game progress excitement"
1744,Life is all about seasons...#Romos#RoughPatchhttps://t.co/jcyP87WBTo,"life's seasons, emotional resilience, overcoming challenges, hope and renewal, personal growth, adapting to change, emotional strength, life's ups and downs, perseverance, finding hope in difficult times"
1745,@user @user @user He is one of my heroes. So grounded in common sense. I would follow this guy into battle.,"admiration, respect, hero worship, trust, inspiration, loyalty, confidence, esteem, adulation, affection"
1746,.@Google Earth brings its breathtaking views into #VR via @user,"excitement, wonder, curiosity, enthusiasm, awe, interest, admiration, inspiration, joy, amazement"
1747,Reports from the scene suggest that the victim was killed.#DebunkIsrael#israelisburning#BDS#Palestine#Jerusalem,"concern about violence, sympathy for victims, political activism, support for Palestine, condemnation of violence, anger towards perpetrators, solidarity with Palestinians, call for justice, awareness of conflict, emotional distress"
1748,"@user Meanwhile, the whiny white millennials will now get to live with a shit minimum wage, no overtime pay, no Obamacare","frustration, anger, resentment, discontent, disillusionment, social critique, economic frustration, political dissatisfaction, class struggle, inequality, oppression, disenchantment"
1749,Homeopathy gave my triplets allergies!,"frustration with homeopathy, disappointment in alternative medicine, concern about allergies, worry about children's health, negative experience with treatments, distrust in homeopathy, parental anxiety, health scare involving children, allergic reactions in children, unsuccessful medical intervention"
1750,"#Microsoft—yes, @user the #Linux Foundation | #linuxfoundation @user","neutral tone, informative, professional, collaborative, technology partnership, industry event mention, brand association, community engagement"
1751,Closing my wallet in protest.  #NotOneDime #boycott #blackfriday #StillWithHer #notmypresident,"protest, financial protest, boycott, political dissatisfaction, disapproval, resistance, activism, social activism, political statement, economic protest, discontent, political protest, consumer protest, political disapproval, opposition, resistance to policies"
1752,Prof Leibowitz: There are Judeo-Nazis. Israel Represents Darkness #gaza #palestine #israel #BDS,"political conflict, anti-Israel sentiment, pro-Palestinian stance, criticism of Israel, darkness associated with Israel, Jewish and Nazi comparison, Gaza conflict, Palestinian issues, BDS movement support, emotional expression of anger, controversial political statements"
1753,"@user Then people ask ""how come with a dem congress and president Obamacare had no public option?""","questioning political decisions, frustration with healthcare policy, skepticism about government transparency, criticism of Democratic leadership, dissatisfaction with Obamacare implementation, curiosity about legislative choices, disillusionment with political process, concern over lack of public option, cynicism towards political promises, interest in healthcare reform debates"
1754,"@user BILLIONAIRE ( A WOMEN ) WHO MADE FORTUNE IN PRIVATE BUSINESS WHICH IS NORMALWAY, NOT IN GOVERMENT POSTs AS PER REPUBICANS & DEMS","pride in private enterprise, criticism of government roles, celebration of wealth accumulation, support for capitalism, disapproval of political influence, emphasis on individual success, skepticism towards political system, admiration for entrepreneurial achievement, frustration with political establishment, belief in meritocracy, discontent with government intervention"
